SLICES,formation_energy_per_atom,band_gap,crystal_system
+ t a ODD a DOD b OOO c OOO d OOO e OOO o Rb Rb Dy Cu Cl Cl Cl Cl Cl Cl 0 9 ooo 0 9 oo+ 0 8 ooo 0 8 o+o 0 6 ooo 0 6 +oo 0 7 oo+ 0 7 +oo 0 4 oo+ 0 4 o+o 0 5 o+o 0 5 +oo 1 7 o-o 1 7 ooo 1 6 o-o 1 6 oo- 1 4 -oo 1 4 ooo 1 9 -oo 1 9 o-o 1 8 -oo 1 8 oo- 1 5 oo- 1 5 ooo 2 9 --o 2 8 -o- 2 4 -oo 2 6 o-- 2 7 o-o 2 5 oo- 3 5 ooo 3 7 ooo 3 6 ooo 3 4 ooo 3 8 ooo 3 9 ooo ,-2.1370122785,2.5968,cubic
+ t a ODD a DOD b OOO c OOO d OOO e OOO o Eu Mg Zn Zn 0 2 ooo 0 2 oo+ 0 2 +oo 0 2 o+o 0 1 oo+ 0 1 o+o 0 1 o++ 0 1 +oo 0 1 +o+ 0 1 ++o 0 3 -oo 0 3 o-o 0 3 oo- 0 3 ooo 1 3 --- 1 3 --o 1 3 o-- 1 3 -o- 1 2 -oo 1 2 o-o 1 2 oo- 1 2 ooo 2 3 --o 2 3 -o- 2 3 -oo 2 3 o-- 2 3 o-o 2 3 oo- ,-0.2332272287500001,0.0,cubic
+ t a ODD a DOD b OOO c OOO d OOO e OOO o Cs Cs Br Cl Cl Cl Cl Cl Cl F 0 7 oo- 0 7 ooo 0 4 o-o 0 4 ooo 0 8 -oo 0 8 ooo 0 3 o-o 0 3 oo- 0 5 -oo 0 5 oo- 0 6 -oo 0 6 o-o 1 5 ooo 1 5 o+o 1 8 oo+ 1 8 o+o 1 3 ooo 1 3 +oo 1 7 o+o 1 7 +oo 1 4 oo+ 1 4 +oo 1 6 ooo 1 6 oo+ 2 6 --o 2 5 -o- 2 8 -oo 2 3 o-- 2 4 o-o 2 7 oo- 3 9 ooo 4 9 ooo 5 9 ooo 6 9 ooo 7 9 ooo 8 9 ooo ,-1.2039077625862071,1.2145,cubic
o w n OOO b OOD k OOO o Tb Tb Ag Ag Pb Pb 0 5 --- 0 5 -o- 0 5 oo- 0 3 --- 0 3 o-- 0 3 oo- 0 4 --o 0 4 o-o 0 4 ooo 0 2 --o 0 2 -oo 0 2 ooo 0 1 oo- 0 1 ooo 1 4 --o 1 4 o-o 1 4 ooo 1 2 --o 1 2 -oo 1 2 ooo 1 5 --o 1 5 -oo 1 5 ooo 1 3 --o 1 3 o-o 1 3 ooo 2 4 o-o 2 4 ooo 2 4 +oo 2 5 ooo 3 5 -oo 3 5 ooo 3 5 o+o 3 4 oo+ ,-0.4172827305555551,0.0,hexagonal
+ v a DDD b OOO g OOO c OOO o Nd Fe Fe Ge Ge 0 4 --- 0 4 -oo 0 4 o-o 0 4 oo+ 0 3 --- 0 3 -oo 0 3 o-o 0 3 oo+ 0 2 --- 0 2 o-- 0 2 o-o 0 2 ooo 0 1 --- 0 1 -o- 0 1 -oo 0 1 ooo 1 2 o-- 1 2 ooo 1 2 +-o 1 2 +o+ 1 3 o-o 1 3 oo+ 1 4 ooo 1 4 +o+ 2 3 -oo 2 3 oo+ 2 4 ooo 2 4 o++ 3 4 ooo ,-0.4356301279999997,0.0,tetragonal
+ v a DDD b OOO c OOO d OOO o Tb Fe Fe Fe Fe Cu Cu Cu O O O O O O O O O O O O 0 18 --- 0 14 --- 0 13 oo- 0 16 -o- 0 11 ooo 0 9 -oo 0 8 o-- 0 10 --- 0 17 o-o 0 12 --o 0 15 ooo 0 19 ooo 1 18 --o 1 9 -oo 1 13 ooo 1 12 --o 1 8 o-o 1 19 ooo 2 8 o-- 2 17 o-o 2 15 ooo 2 14 o-- 2 16 oo- 2 9 ooo 3 16 -o- 3 10 -o- 3 12 -oo 3 13 oo- 3 11 ooo 3 17 ooo 4 11 ooo 4 19 ooo 4 14 ooo 4 15 ooo 4 18 ooo 4 10 ooo 5 17 o-o 5 19 ooo 5 18 o-o 5 16 ooo 6 8 ooo 6 10 -oo 6 11 ooo 6 9 -oo 7 13 oo- 7 14 oo- 7 15 ooo 7 12 ooo ,-1.6489655155,0.0,cubic
+ w n OOO b OOD e OOO o Zr Zr Zr Zr Zr Zr Sc Sc 0 1 -o- 0 1 -oo 0 7 -oo 0 7 o+o 0 2 o+- 0 2 o+o 0 4 o+o 0 4 ooo 0 5 -oo 0 5 ooo 0 6 oo- 0 6 ooo 1 2 ooo 1 2 ++o 1 5 ooo 1 5 oo+ 1 3 o+o 1 3 ooo 1 6 ooo 1 6 +oo 1 7 ooo 1 7 oo+ 2 4 ooo 2 4 oo+ 2 6 ooo 2 6 o-o 2 3 -oo 2 3 ooo 2 7 ooo 2 7 oo+ 3 6 o-o 3 6 +oo 3 7 ooo 3 7 oo+ 3 5 o-o 3 5 o-+ 3 4 +oo 3 4 +o+ 4 7 -oo 4 7 ooo 4 5 --o 4 5 ooo 4 6 oo- 4 6 ooo 5 6 oo- 5 6 ooo 5 7 o+o 5 7 ooo ,-0.0304274825000003,0.0,hexagonal
+ y c OOO o Fe Fe Fe Fe Fe Fe O O F F F F F F F F F F 0 10 --- 0 10 o-- 0 15 -oo 0 15 ooo 0 11 o-o 0 14 oo- 1 8 --o 1 8 o-o 1 16 -oo 1 16 ooo 1 12 o-o 1 7 ooo 2 9 -oo 2 9 ooo 2 17 -+o 2 17 o+o 2 6 ooo 2 13 o+o 3 7 ooo 3 7 +oo 3 11 ooo 3 11 +oo 3 15 ooo 3 8 ooo 4 13 ooo 4 13 +oo 4 12 ooo 4 12 +oo 4 16 ooo 4 9 ooo 5 14 ooo 5 14 +oo 5 6 ooo 5 6 +oo 5 17 ooo 5 10 ooo ,-2.387251244166668,1.2519000000000002,monoclinic
+ t a ODD a DOD b OOO c OOO d OOO e OOO o Rb Rb Cu Pd F F F F F F 0 7 o-o 0 7 ooo 0 5 o-o 0 5 oo- 0 9 -oo 0 9 ooo 0 8 -oo 0 8 oo- 0 6 -oo 0 6 o-o 0 4 oo- 0 4 ooo 1 8 ooo 1 8 o+o 1 6 ooo 1 6 oo+ 1 5 ooo 1 5 +oo 1 9 oo+ 1 9 o+o 1 7 oo+ 1 7 +oo 1 4 o+o 1 4 +oo 2 4 ooo 2 7 ooo 2 5 ooo 2 9 ooo 2 8 ooo 2 6 ooo 3 6 --o 3 8 -o- 3 9 -oo 3 5 o-- 3 7 o-o 3 4 oo- ,-2.227841755,0.0,cubic
o w a DDO b OOD j OOD o Y Y Y Y Y Y Al Al O O O O O O O O O O O O 0 12 -oo 0 13 -oo 0 16 -oo 0 11 ooo 0 15 o-o 0 8 ooo 0 9 ooo 1 15 o-o 1 14 o-+ 1 12 -o+ 1 8 oo+ 1 17 o-o 1 9 ooo 1 10 oo+ 2 8 ooo 2 9 ooo 2 19 ooo 2 10 ooo 2 13 ooo 2 16 ooo 2 18 ooo 3 11 ooo 3 8 oo+ 3 17 ooo 3 14 oo+ 3 9 ooo 3 18 ooo 3 19 oo+ 4 18 ooo 4 19 oo+ 4 12 o++ 4 11 +oo 4 16 oo+ 4 15 +oo 4 14 +o+ 5 19 ooo 5 17 ooo 5 10 o+o 5 18 ooo 5 12 o+o 5 15 +oo 5 13 o+o 6 10 ooo 6 13 oo- 6 12 ooo 6 16 ooo 7 11 ooo 7 15 ooo 7 14 ooo 7 17 ooo ,-3.8367047475000007,4.3752,orthorhombic
+ t a ODD a DOD b OOO c OOO d OOO e OOO o Al V Ru Ru 0 2 ooo 0 2 oo+ 0 2 +oo 0 2 o+o 0 1 oo+ 0 1 o+o 0 1 o++ 0 1 +oo 0 1 +o+ 0 1 ++o 0 3 -oo 0 3 o-o 0 3 oo- 0 3 ooo 1 3 --- 1 3 --o 1 3 o-- 1 3 -o- 1 2 -oo 1 2 o-o 1 2 oo- 1 2 ooo 2 3 --o 2 3 -o- 2 3 -oo 2 3 o-- 2 3 o-o 2 3 oo- ,-0.6416661374999997,0.0,cubic
+ y c OOD o Yb Yb Ta Ta O O O O O O O O 0 5 o-o 0 6 o-o 0 7 ooo 0 4 oo+ 0 8 +-o 0 11 o-+ 0 10 ooo 0 9 +oo 1 11 --o 1 8 o-o 1 9 oo- 1 10 -oo 1 6 o-- 1 5 o-o 1 4 ooo 1 7 ooo 2 4 ooo 2 5 ooo 2 10 ooo 2 11 ooo 2 6 oo- 2 7 ooo 3 9 ooo 3 8 ooo 3 7 ooo 3 6 ooo 3 4 oo+ 3 5 ooo 4 6 oo- 5 7 ooo ,-3.207073988333333,0.0,monoclinic
+ w b OOO g OOO c OOO o Ti Al Al Zn 0 3 --o 0 3 -oo 0 3 o-o 0 3 ooo 0 2 -o- 0 2 -oo 0 2 oo- 0 2 ooo 0 1 o-- 0 1 o-o 0 1 oo- 0 1 ooo 1 2 -oo 1 2 -+o 1 2 ooo 1 2 o+o 1 3 -oo 1 3 -o+ 1 3 ooo 1 3 oo+ 2 3 o-o 2 3 o-+ 2 3 ooo 2 3 oo+ ,-0.3878313383333331,0.0,tetragonal
+ w n OOO b OOO e OOO o K As As As As I O O O O O O 0 6 --o 0 6 ooo 0 8 --o 0 8 ooo 0 10 ooo 0 10 o-o 0 11 -oo 0 11 ooo 0 7 ooo 0 7 o-o 0 9 -oo 0 9 ooo 1 7 ooo 1 9 o+o 1 8 ooo 1 5 +++ 1 5 oo+ 1 5 o++ 2 8 ooo 2 9 ooo 2 7 +oo 2 5 +o+ 2 5 +++ 2 5 oo+ 3 6 ooo 3 11 ooo 3 10 +oo 3 5 +oo 3 5 ++o 3 5 ooo 4 10 ooo 4 11 o+o 4 6 ooo 4 5 ++o 4 5 ooo 4 5 o+o 5 8 --- 5 8 oo- 5 6 --o 5 6 ooo 5 7 oo- 5 7 o-- 5 9 -o- 5 9 oo- 5 10 ooo 5 10 o-o 5 11 -oo 5 11 ooo ,-1.6663153665000003,2.4512,hexagonal
+ y c ODO o Sn Sn H H H H H H H H 0 1 --o 0 1 -oo 0 1 o-o 0 1 ooo 0 5 -o+ 0 5 oo+ 0 4 -oo 0 4 ooo 0 8 -oo 0 8 ooo 0 7 o-o 0 7 o-+ 0 6 o-o 0 3 ooo 0 3 oo+ 0 2 ooo 0 2 oo+ 1 3 ooo 1 3 +oo 1 7 ooo 1 7 +oo 1 6 oo- 1 6 +o- 1 9 oo- 1 9 ooo 1 8 oo- 1 8 ooo 1 5 o+o 1 4 o+- 1 4 o+o 2 3 ooo 4 5 oo+ 6 7 oo+ 8 9 ooo ,0.0562029739999999,0.0,monoclinic
+ y c ODD o Co Co Ni Ni S S S S S S S S 0 10 -oo 0 9 -oo 0 7 -oo 0 11 ooo 0 5 ooo 0 6 ooo 1 6 o-o 1 8 o-o 1 11 ooo 1 7 o-o 1 4 ooo 1 10 ooo 2 7 --- 2 9 --o 2 4 -oo 2 8 o-- 2 5 oo- 2 11 ooo 3 5 oo- 3 8 oo- 3 6 ooo 3 10 oo- 3 4 ooo 3 9 ooo 4 8 o-- 5 9 -o+ 6 10 ooo 7 11 ++o ,-0.6225586329166669,0.0,monoclinic
o x n OOO k OOO o Mg Mg Zn Sb Sb 0 3 --o 0 3 -oo 0 3 ooo 0 2 --o 0 2 -oo 0 2 ooo 0 4 ooo 1 4 oo- 1 4 o+- 1 4 ++- 1 3 -oo 1 3 ooo 1 3 o+o 2 4 ooo 2 4 +oo 2 4 ++o 2 3 ooo ,-0.3172206280000001,0.0,trigonal
o w n OOO i OOO e OOO o Tb Tb Tb Ga Ga Ga Ga Ga Ga Co Co Co Co Co Co Co Co Co 0 9 ooo 0 9 +oo 0 5 ooo 0 5 +oo 0 10 ooo 0 10 +oo 0 11 ooo 0 11 +oo 0 4 oo- 0 4 +o- 0 3 ooo 0 3 +oo 0 17 ooo 0 7 oo- 0 15 ooo 0 8 ooo 0 16 oo- 0 6 ooo 1 13 ooo 1 13 +oo 1 3 ooo 1 3 +oo 1 4 ooo 1 4 +oo 1 5 o+o 1 5 ++o 1 14 ooo 1 14 +oo 1 12 ooo 1 12 +oo 1 15 ooo 1 7 ooo 1 17 o+o 1 6 ooo 1 8 o+o 1 16 ooo 2 8 -oo 2 8 ooo 2 16 --o 2 16 o-o 2 17 -o+ 2 17 oo+ 2 6 --+ 2 6 o-+ 2 15 -oo 2 15 ooo 2 7 -oo 2 7 ooo 2 11 o-+ 2 12 o-o 2 14 o-+ 2 10 ooo 2 9 oo+ 2 13 ooo 3 15 -oo 3 15 ooo 3 6 -oo 3 6 ooo 3 10 ooo 3 13 ooo 3 11 ooo 3 14 ooo 4 7 -oo 4 7 ooo 4 16 -oo 4 16 ooo 4 13 ooo 4 9 oo+ 4 12 ooo 4 11 oo+ 5 17 -oo 5 17 ooo 5 8 -oo 5 8 ooo 5 14 o-o 5 12 o-o 5 9 ooo 5 10 ooo 6 11 ooo 6 11 +oo 6 14 ooo 6 14 +oo 6 16 oo- 6 17 o+o 7 9 oo+ 7 9 +o+ 7 13 ooo 7 13 +oo 7 17 oo+ 7 15 ooo 8 12 o-o 8 12 +-o 8 10 ooo 8 10 +oo 8 16 o-o 8 15 ooo 9 17 -oo 9 17 ooo 9 14 o-o 9 13 oo- 10 15 -oo 10 15 ooo 10 12 o-o 10 13 ooo 11 16 -o- 11 16 oo- 11 12 oo- 11 14 ooo 12 16 -oo 12 16 ooo 13 15 -oo 13 15 ooo 14 17 -+o 14 17 o+o ,-0.3766834833333337,0.0,hexagonal
+ v b OOO c OOO d OOO e OOO o K Au Cl Cl Cl 0 3 ooo 0 3 o+o 0 3 +oo 0 3 ++o 0 4 ooo 0 4 oo+ 0 4 +oo 0 4 +o+ 0 2 ooo 0 2 oo+ 0 2 o+o 0 2 o++ 1 2 -oo 1 2 ooo 1 4 o-o 1 4 ooo 1 3 oo- 1 3 ooo ,-1.2960582645999998,0.0,cubic
+ x b DOD c ODO o Ca Ca Ca Ca Ir Ir Ir Ir O O O O O O O O O O O O 0 15 o-o 0 8 oo- 0 18 ooo 0 10 ooo 0 13 o-o 0 16 o-o 0 12 ooo 0 11 ooo 1 14 ooo 1 17 ooo 1 18 o+o 1 8 o+o 1 16 ooo 1 13 oo+ 1 9 ooo 1 19 o+o 2 12 ooo 2 11 ooo 2 13 ooo 2 16 ooo 2 10 +oo 2 17 +o- 2 15 +oo 2 14 +oo 3 11 -oo 3 12 -o+ 3 19 -oo 3 9 -oo 3 18 ooo 3 8 ooo 3 14 ooo 3 17 ooo 4 16 --o 4 11 -oo 4 19 -oo 4 15 o-o 4 14 o-o 4 18 ooo 5 13 --o 5 19 -o- 5 12 -oo 5 17 o-- 5 15 o-o 5 8 oo- 6 10 ooo 6 18 ooo 6 14 ooo 6 11 ooo 6 16 ooo 6 9 ooo 7 8 oo- 7 10 ooo 7 17 oo- 7 12 ooo 7 9 oo- 7 13 ooo ,-2.07745505,0.0,orthorhombic
+ t a ODD a DOD b OOO c OOO d OOO e OOO o Y Y Tl Ag 0 2 ooo 0 2 oo+ 0 2 +oo 0 2 o+o 0 1 --o 0 1 -o- 0 1 -oo 0 1 o-- 0 1 o-o 0 1 oo- 0 3 -oo 0 3 o-o 0 3 oo- 0 3 ooo 1 3 ooo 1 3 oo+ 1 3 +oo 1 3 o+o 1 2 o++ 1 2 +o+ 1 2 ++o 1 2 +++ 2 3 --o 2 3 -o- 2 3 -oo 2 3 o-- 2 3 o-o 2 3 oo- ,-0.3765656008333335,0.0,cubic
o w a DDD b DOD c ODD o In In Ag Ag Te Te Se Se 0 7 -oo 0 4 o+o 0 5 ooo 0 6 ooo 1 4 oo+ 1 6 ooo 1 7 ooo 1 5 oo+ 2 6 o-o 2 5 ooo 2 4 +oo 2 7 ooo 3 5 --+ 3 7 -oo 3 6 o-o 3 4 oo+ ,-0.5650422197526037,0.8824000000000001,orthorhombic
o x n OOO k OOO o Mg Zn Zn Zn Zn Zn Zn Zn O O O O O O O O 0 14 ooo 0 13 ooo 0 15 ooo 0 8 ooo 1 13 ooo 1 12 ooo 1 14 +oo 1 9 ++o 2 8 ooo 2 13 oo+ 2 10 ooo 2 12 ooo 3 11 -oo 3 12 -oo 3 8 ooo 3 14 oo+ 4 9 ooo 4 10 ooo 4 13 ooo 4 15 o-o 5 15 o-o 5 9 +oo 5 11 ooo 5 14 +oo 6 10 o+o 6 8 ooo 6 15 oo+ 6 11 o+o 7 12 --- 7 11 -o- 7 10 oo- 7 9 ooo ,-1.94248840125,1.0155,trigonal
o w n OOO i OOD e OOO o Sr Sr Be Be Be Be Be Be O O O O O O O O 0 13 ooo 0 4 ooo 0 4 o-o 0 4 +oo 0 9 oo+ 0 11 ooo 0 11 o-o 0 11 +oo 0 5 ooo 0 5 o-o 0 5 +oo 0 8 ooo 0 12 oo+ 0 14 +oo 0 6 ooo 0 15 +o+ 0 7 oo+ 1 15 ooo 1 7 -oo 1 7 o+o 1 7 ooo 1 14 ooo 1 10 -oo 1 10 o+o 1 10 ooo 1 6 -oo 1 6 o+o 1 6 ooo 1 9 ooo 1 13 ooo 1 12 o+o 1 5 oo- 1 8 o+o 1 4 ooo 2 12 -oo 2 15 o-o 2 9 ooo 3 8 -oo 3 14 o-o 3 13 ooo 4 14 ooo 4 13 ooo 4 8 o+o 4 11 ooo 5 15 oo+ 5 9 oo+ 5 11 ooo 5 12 o++ 6 13 ooo 6 8 ooo 6 10 ooo 6 14 +oo 7 9 ooo 7 12 ooo 7 15 +oo 7 10 ooo ,-3.112902746458333,4.1268,hexagonal
o w a ODD b OOO j OOO o Pr Pr Mn Sn Sn Sn Sn 0 4 -oo 0 4 -+o 0 4 ooo 0 4 o+o 0 6 -oo 0 6 ooo 0 3 oo- 0 3 o+- 0 5 ooo 0 5 o+o 0 2 ooo 1 2 o-o 1 2 ooo 1 2 +-o 1 2 +oo 1 3 o-o 1 3 ooo 1 3 +-o 1 3 +oo 1 5 ooo 1 5 +oo 1 6 o-o 1 6 ooo 1 4 o-+ 1 4 oo+ 2 6 -oo 2 6 ooo 2 5 ooo 2 5 o+o 2 3 ooo 3 4 -o+ 3 4 oo+ 4 5 ooo 4 5 +oo 4 6 o-o 4 6 ooo 5 6 --o 5 6 -oo 5 6 o-o 5 6 ooo ,-0.4769324325615776,0.0,orthorhombic
+ y c ODD o Na Na Na Na Na Na Ho Ho Br Br Br Br Br Br Br Br Br Br Br Br 0 10 oo- 0 12 oo- 0 19 ooo 0 18 oo- 0 13 ooo 0 11 ooo 1 17 -oo 1 14 -oo 1 8 -oo 1 9 ooo 1 15 ooo 1 16 ooo 2 18 -oo 2 8 -oo 2 14 -+o 2 10 ooo 2 12 ooo 3 13 ooo 3 11 ooo 3 15 +-o 3 9 +oo 3 19 +oo 4 12 o-o 4 10 ooo 4 16 ooo 4 14 ooo 4 8 ooo 5 9 ooo 5 15 ooo 5 17 ooo 5 11 ooo 5 13 o+o 6 16 o-o 6 12 o-o 6 9 ooo 6 8 o-o 6 13 ooo 6 17 ooo 7 11 --o 7 14 -o- 7 18 -o- 7 19 o-o 7 15 o-o 7 10 oo- ,-2.014889476965517,4.5049,monoclinic
o t a ODD a DOD b OOO c OOO d OOO l OOO o Mn Co Sn Rh 0 1 --- 0 1 --o 0 1 o-- 0 1 -o- 0 2 --o 0 2 -o- 0 2 -oo 0 2 o-- 0 2 o-o 0 2 oo- 0 3 -oo 0 3 o-o 0 3 oo- 0 3 ooo 1 2 ooo 1 2 oo+ 1 2 +oo 1 2 o+o 1 3 oo+ 1 3 o+o 1 3 o++ 1 3 +oo 1 3 +o+ 1 3 ++o 2 3 ooo 2 3 oo+ 2 3 +oo 2 3 o+o ,-0.2565542844827586,0.0,cubic
o t a ODD a DOD b OOO c OOO d OOO l OOO o Na Eu Y W O O O O O O 0 6 ooo 0 6 o+o 0 4 oo+ 0 4 o+o 0 5 ooo 0 5 +oo 0 9 o+o 0 9 +oo 0 7 oo+ 0 7 +oo 0 8 ooo 0 8 oo+ 1 9 oo- 1 9 ooo 1 7 o-o 1 7 ooo 1 4 -oo 1 4 ooo 1 5 o-o 1 5 oo- 1 6 -oo 1 6 oo- 1 8 -oo 1 8 o-o 2 9 ooo 2 7 ooo 2 5 ooo 2 4 ooo 2 6 ooo 2 8 ooo 3 8 --o 3 6 -o- 3 4 -oo 3 5 o-- 3 7 o-o 3 9 oo- ,-2.8692868158218388,0.2995999999999998,cubic
+ y n OOO o Ba Ca Ca Mg Si Si O O O O O O O O 0 8 --o 0 13 --o 0 6 --o 0 6 ooo 0 6 o-o 0 7 -oo 0 7 --o 0 7 ooo 0 12 -oo 0 9 o-o 0 10 ooo 0 3 ooo 0 3 oo+ 0 11 ooo 1 12 -oo 1 11 o+o 1 9 oo+ 1 13 ooo 1 10 oo+ 1 6 ooo 1 8 oo+ 2 11 oo- 2 13 oo- 2 10 ooo 2 12 oo- 2 8 o-o 2 9 +oo 2 7 ooo 3 13 --- 3 8 --o 3 12 -o- 3 9 o-o 3 11 oo- 3 10 ooo 4 9 ooo 4 10 ooo 4 8 ooo 4 6 ooo 5 11 ooo 5 13 ooo 5 12 ooo 5 7 ooo ,-3.3840702078571425,4.9681,trigonal
+ t a ODD a DOD b OOO c OOO d OOO e OOO o Lu Lu Zn Hg 0 2 ooo 0 2 oo+ 0 2 +oo 0 2 o+o 0 1 --o 0 1 -o- 0 1 -oo 0 1 o-- 0 1 o-o 0 1 oo- 0 3 -oo 0 3 o-o 0 3 oo- 0 3 ooo 1 3 ooo 1 3 oo+ 1 3 +oo 1 3 o+o 1 2 o++ 1 2 +o+ 1 2 ++o 1 2 +++ 2 3 --o 2 3 -o- 2 3 -oo 2 3 o-- 2 3 o-o 2 3 oo- ,-0.4007202912499998,0.0,cubic
o w a DDD b OOO j OOO o Mg Mg Mg Cu Sn Sn S S S S S S S S 0 8 oo- 0 6 +o- 0 9 +oo 0 7 ++o 1 12 oo- 1 7 ooo 1 9 ooo 1 13 ooo 1 11 ooo 1 8 ooo 2 9 o-o 2 6 o-o 2 12 ooo 2 8 o-o 2 10 ooo 2 13 oo+ 3 11 o-o 3 13 ooo 3 10 ooo 3 12 +oo 4 10 oo- 4 13 ooo 4 11 ooo 4 7 +oo 4 9 +oo 4 6 +oo 5 7 ooo 5 12 ooo 5 6 ooo 5 10 ooo 5 8 ooo 5 11 oo+ ,-1.0321736132142851,0.0,orthorhombic
+ x a DDO c OOO o Sm Sm Sm Sb Sb Sb Sb Pt Pt Pt Pt Pt Pt Pt 0 13 oo- 0 5 o-o 0 5 -oo 0 6 ooo 0 7 o-o 0 7 -oo 0 12 o+- 0 12 +o- 0 11 -oo 0 11 o-o 0 10 +o- 0 10 o+- 0 4 +o- 0 4 o+- 0 3 oo- 0 8 ooo 1 10 +oo 1 10 o+o 1 4 +oo 1 4 o+o 1 6 o+o 1 6 +oo 1 13 o+o 1 13 +oo 1 9 +oo 1 9 o+o 1 11 ooo 1 12 ++o 1 5 oo+ 2 4 oo- 2 11 --o 2 12 ooo 2 9 o-o 2 9 -oo 2 8 -oo 2 8 o-o 2 3 -oo 2 3 o-o 2 5 o-o 2 5 -oo 2 7 o-o 2 7 -oo 3 12 +oo 3 12 o+o 3 9 ooo 3 10 o+o 3 10 +oo 3 7 ooo 4 10 ooo 4 11 --+ 4 8 -o+ 4 8 o-+ 4 13 ooo 5 8 ooo 5 13 o+- 5 13 +o- 5 12 ++- 5 7 ooo 6 10 ooo 6 7 -oo 6 7 o-o 6 11 o-o 6 11 -oo 6 9 ooo 7 11 ooo 8 9 ooo 8 11 o-o 8 11 -oo 9 13 ooo 9 11 -oo 9 11 o-o 9 12 o+o 9 12 +oo 10 12 ooo 12 13 o-o 12 13 -oo ,-0.8707351482142849,0.0,monoclinic
+ v a DDD b OOO g OOO c OOO o Er Ag Ag 0 2 --- 0 2 --o 0 2 -oo 0 2 o-o 0 2 oo+ 0 1 --- 0 1 -oo 0 1 o-o 0 1 ooo 0 1 oo+ 1 2 --- 1 2 -oo 1 2 o-o 1 2 ooo 1 2 oo+ ,-0.3328381711111111,0.0,tetragonal
+ x n OOO e OOO o Na Be Be Tl Tl Tl F F F F F F F F 0 12 --o 0 10 ooo 0 9 -oo 0 8 o-o 0 11 --o 0 13 ooo 1 10 ooo 1 8 ooo 1 6 ooo 1 12 ooo 1 3 ooo 1 4 ooo 1 4 o+o 1 4 -oo 2 13 ooo 2 9 ooo 2 11 ooo 2 7 ooo 2 3 +oo 2 3 o-o 2 3 ooo 2 4 ooo 3 10 ooo 3 11 -oo 3 11 ooo 3 9 -oo 3 9 o+o 3 8 ooo 3 13 o+o 3 13 ooo 3 12 ooo 3 6 oo+ 4 8 o-o 4 8 +oo 4 13 ooo 4 12 ooo 4 12 o-o 4 10 ooo 4 10 +oo 4 9 ooo 4 7 oo- 4 11 ooo 5 12 --o 5 6 --o 5 6 ooo 5 6 o-o 5 9 -o- 5 7 -o- 5 7 --- 5 7 oo- 5 10 ooo 5 11 --- 5 8 o-o 5 13 oo- ,-2.847883617610837,4.438599999999999,trigonal
o x b OOO c DDO o Ca Ca Ca Ca Cu Cu Cu Cu O O O O O O O O 0 12 ooo 0 12 +oo 0 9 ooo 0 9 +oo 0 11 -+o 0 11 o+o 0 14 o++ 0 14 +++ 1 15 -oo 1 15 ooo 1 11 -oo 1 11 ooo 1 13 -oo 1 13 ooo 1 12 ooo 1 12 +oo 2 9 o-- 2 9 +-- 2 8 --o 2 8 o-o 2 14 ooo 2 14 +oo 2 10 ooo 2 10 +oo 3 10 ooo 3 10 +oo 3 15 -oo 3 15 ooo 3 8 -oo 3 8 ooo 3 13 -oo 3 13 ooo 4 11 -oo 4 12 ooo 4 14 oo+ 4 9 ooo 5 13 o-o 5 15 ooo 5 8 o-o 5 10 +oo 6 13 ooo 6 15 o+o 6 12 +oo 6 11 o+o 7 10 ooo 7 8 -oo 7 14 ooo 7 9 oo- ,-2.072768574375,0.0,orthorhombic
+ t a ODD a DOD b OOO c OOO d OOO e OOO o Na Cd Cd Pt 0 2 ooo 0 2 oo+ 0 2 +oo 0 2 o+o 0 3 oo+ 0 3 o+o 0 3 o++ 0 3 +oo 0 3 +o+ 0 3 ++o 0 1 -oo 0 1 o-o 0 1 oo- 0 1 ooo 1 2 oo+ 1 2 o+o 1 2 o++ 1 2 +oo 1 2 +o+ 1 2 ++o 1 3 o++ 1 3 +o+ 1 3 ++o 1 3 +++ 2 3 ooo 2 3 oo+ 2 3 +oo 2 3 o+o ,-0.254224136637931,0.0,cubic
